,Gebiedscode,meting,date,doy,dop,plastic_6_packringen,plastic_tassen,plastic_kleine_plastic_tasjes,plastic_drankflessen_groterdan_halveliter,plastic_drankflessen_kleinerdan_halveliter,plastic_wikkels_van_drankflessen,plastic_verpakking_van_schoonmaakmiddelen,plastic_voedselverpakkingen_frietbakjes_etc,plastic_cosmeticaverpakkingen,plastic_motorolieverpakking_groterdan50cm,plastic_jerrycans,plastic_kratten,plastic_auto_onderdelen,plastic_doppen_en_deksels,plastic_aanstekers,plastic_speelgoed,plastic_plastic_bekers_of_delen_daarvan,plastic_netzakken,plastic_handschoenen_huishoudelijk,plastic_handschoenen_professioneel,plastic_touw_diameter_groterdan_1cm,plastic_touw_diameter_kleinerdan_1cm,plastic_sportvisspullen,plastic_breekstaafjes,plastic_emmers,plastic_industrieel_verpakkingsmateriaal,plastic_helmen,plastic_geweerpatronen,plastic_schoenen,plastic_plastic_stukjes_0_2_5cm_hard_plastic,plastic_plastic_stukjes_2_5_50cm_hard_plastic,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,plastic_overig_plastic,plastic_piepschuim_0_2_5cm,plastic_piepschuim_2_5_50cm,plastic_piepschuim_voedselverpakkingen,plastic_plastic_folies_groterdan_50cm,plastic_hard_plastic_groterdan_50cm,plastic_rietjes,plastic_snoep_snack_chipsverpakking,plastic_piepschuim_groterdan_50cm,plastic_piepschuim_bekers,plastic_bestek,plastic_biofilm_waterfiltertjes,plastic_kitspuiten,plastic_kunststof_band_tiewraps,plastic_lolliestokjes,plastic_motorolieverpakking_kleinerdan50cm,plastic_vuilniszakken,plastic_schrijfwaren,plastic_visdraad,plastic_vuurwerk,plastic_borden_new,plastic_roerstaafjes_new,plastic_bloempotten_new,plastic_plakband_new,rubber_ballonnen,rubber_banden,rubber_overig_rubber,textiel_kleding,textiel_vloerbedekking,textiel_schoeisel,textiel_overig_textiel,papier_tassen,papier_karton,papier_sigarettenverpakking,papier_sigarettenfilters,papier_kartonnen_bekers,papier_kranten,papier_papier_overig,papier_drankkarton,papier_ondefinieerbaar,hout_kurk,hout_pellets,hout_ijsstokjes,hout_kwasten,hout_overig_hout_keinderdan_50cm,hout_overig_hout_groterdan_50cm,metaal_aluminiumfolie,metaal_capsules,metaal_drankblikjes,metaal_elektriciteitsdraad,metaal_oud_ijzer,metaal_kroonkurken,metaal_oliedrum,metaal_omheinigsdraad_prikkeldraad,metaal_spuitbussen,metaal_verfblik,metaal_vislood,metaal_voedselblikken,metaal_wegwerpbarbecues,metaal_overig_metaal_kleinerdan_50cm,metaal_overig_metaal_groterdan_50cm,glas_flessen_pottten,glas_lampen_tl_lampen,glas_overig_glas,sanitair_cosmetica,sanitair_plastic_wattenstaafjes,sanitair_kartonnen_wattenstaafjes,sanitair_vochtige_doekjes,sanitair_condooms,sanitair_maandverband_en_verpakkingen_ervan,sanitair_plastic_kam_borstel,sanitair_tampons_en_tamponapplicators,sanitair_tissues_wc_papier,sanitair_toiletverfrissers,sanitair_overig_sanitair,medisch_verpakkingen,medisch_spuiten,medisch_overig_medisch,granulaat_korrels,sum_plastic,sum_rubber,sum_textiel,sum_papier,sum_hout,sum_metaal,sum_glas,sum_sanitair,sum_medisch,date_lag_1d,date_lag_2d,date_lag_7d,date_lag_14d,date_lag_1m,date_lag_6m,P_1d_sum,P_2d_sum,P_7d_sum,P_14d_sum,P_1m_sum,P_6m_sum,P_1d_max,P_2d_max,P_7d_max,P_14d_max,P_1m_max,P_6m_max,U_1d_max,U_2d_max,U_7d_max,U_14d_max,U_1m_max,U_6m_max,U_1d_mean,U_2d_mean,U_7d_mean,U_14d_mean,U_1m_mean,U_6m_mean,h_2d_max_above_current,h_7d_max_above_current,h_14d_max_above_current,h_1m_max_above_current,h_6m_max_above_current
100,M(063a)R-LINL,1,20180224,55.0,419.0,0.0,1.0,8.0,1.0,0.0,12.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,22.0,136.0,239.0,8.0,0.0,2.0,,,3.0,,91.0,,,3.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0,,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0,,,0.0,3.0,0.0,2.0,,0.0,3.0,0.0,0.0,0.0,48.0,632.0,2.0,1.0,11.0,5.0,3.0,1.0,12.0,0.0,20180223,20180222,20180217,20180210,20180124,20170824,0.0,0.0,0.0015612278513492139,8.560469952408571,25.74907894499554,404.58760195899634,0.0,0.0,0.0015359677526608213,4.744380579664984,5.75100420766346,33.47908391784424,5.170190800208501,5.170190800208501,5.168510331599093,5.380426124689165,5.974473284488948,9.252908299094942,5.170190800208501,4.7578102548495975,3.1862614324239638,3.272298718903367,3.3475138234115005,3.1988119591634234,0.002571937110330367,0.005689675509294449,0.027381034206503,0.26992708573965934,2.7456555880770153
101,M(062a)L-LINL,1,20180225,56.0,420.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,26.0,145.0,133.0,12.0,0.0,9.0,,,0.0,,28.0,,,3.0,,1.0,0.0,,0.0,,0.0,0.0,,,,,,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,0.0,4.0,0.0,1.0,,0.0,6.0,0.0,0.0,0.0,5.0,424.0,3.0,4.0,3.0,2.0,3.0,1.0,11.0,0.0,20180224,20180223,20180218,20180211,20180125,20170825,0.00010626353770646884,0.00010626353770646884,0.0013893170049012783,3.8357588022765663,23.616481691667943,404.18023765242674,0.00010626353770646884,0.00010626353770646884,0.0012853583077155112,3.8170253314224065,5.723713080085824,33.501198382272584,5.234370478499243,5.25494947187373,5.253588513604861,5.255512022329321,5.961181649987456,9.243438514063438,5.234370478499243,5.1959682863940495,3.6410609544405963,3.257132356277302,3.4179594145260186,3.2127203121718044,0.010936007745879316,0.00028732390341985496,0.008068468527683665,0.22300517052149924,2.726849210034792
102,M(061a)R-LINL,1,20180316,75.0,439.0,0.0,2.0,1.0,0.0,21.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,2.0,13.0,3.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,31.0,36.0,3.0,0.0,6.0,,,2.0,,2.0,,,1.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,13.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,53.0,249.0,0.0,0.0,4.0,0.0,7.0,4.0,13.0,0.0,20180315,20180314,20180309,20180302,20180216,20170916,1.2633845917097477,3.69226010995356,9.307730529434886,22.77390855695213,22.99248076026985,366.6470522631283,1.2633845917097477,2.474813262086971,3.0314882105384062,7.796524001072793,7.796524001072793,33.261734372495845,3.9636644136674932,4.269079684198294,4.278147663231649,4.576821306180417,7.580849706761819,9.261744426030413,3.9636644136674932,4.110802729219038,3.3670923510707143,3.2703334161852027,3.6185079306375028,3.33868998388561,0.006971908235159424,0.33696734983920434,0.4368613447841706,0.08215790198650279,2.7079455804416295
103,M(060a)L-LINL,1,20180224,55.0,419.0,0.0,4.0,1.0,4.0,8.0,2.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,3.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,7.0,8.0,15.0,29.0,7.0,0.0,2.0,,,1.0,,85.0,,,3.0,,0.0,1.0,,0.0,,1.0,0.0,,,,,,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,,3.0,,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,6.0,257.0,2.0,4.0,2.0,3.0,6.0,2.0,4.0,1.0,20180223,20180222,20180217,20180210,20180124,20170824,0.0,0.0,0.001667823963021544,8.564023120481481,25.769040789369036,404.70350488286647,0.0,0.0,0.0016409008541125457,4.746839278187792,5.759490702364942,33.47189397677901,5.174392215242508,5.174392215242508,5.172602666682352,5.3852866176347085,5.978965402733567,9.256102567878678,5.174392215242508,4.761319733492878,3.188116918173774,3.274574483301212,3.349873505813598,3.2013746752323016,0.0031575940203379307,0.006388403926038637,0.028967485821650884,0.2810104254265795,2.918306435550012
104,M(059a)L-LINL,1,20180213,44.0,408.0,2.0,2.0,2.0,1.0,0.0,11.0,2.0,22.0,3.0,0.0,0.0,0.0,0.0,14.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,17.0,66.0,205.0,4.0,0.0,11.0,,,8.0,,78.0,,,1.0,,0.0,1.0,,0.0,,1.0,0.0,,,,,,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,23.0,495.0,3.0,2.0,6.0,2.0,1.0,0.0,8.0,1.0,20180212,20180211,20180206,20180130,20180113,20170813,0.0014099598170173838,0.1133582351810637,5.465242100045124,17.12568048750618,54.58506025516841,428.1511108518382,0.0014099598170173838,0.11194827536404629,4.777279062370792,6.353305528321343,6.632278549705485,32.97199587109614,3.8257289494415425,4.023447107713406,5.648132395977116,6.157656972324107,6.99768853526015,9.476124187870564,3.8257289494415425,3.8971667716249474,3.5416567426566443,3.717379112937232,4.064803831336708,3.325754514830694,0.010214276684273781,0.0035008910628136804,0.41188366262853965,0.8006750528211926,3.2098767732467577
105,M(057a)L-LINL,1,20180223,54.0,418.0,0.0,0.0,1.0,0.0,9.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,26.0,3.0,2.0,8.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,108.0,93.0,336.0,1.0,0.0,2.0,,,15.0,,121.0,,,1.0,,1.0,3.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,21.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,,0.0,,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,773.0,4.0,3.0,10.0,1.0,29.0,4.0,1.0,0.0,20180222,20180221,20180216,20180209,20180123,20170823,0.0,0.0002946364138159112,0.019367874536626476,9.84880890705241,31.385479399607213,427.69977096726296,0.0,0.0002946364138159112,0.019073238122810563,5.2601549761776765,7.63796566247203,31.841393712935304,4.877745824191602,4.881428426186514,4.869496117491324,6.109599176956317,7.416183374974747,9.834271605623094,4.877745824191602,4.603219261197541,2.9034913921411403,3.5357322075003834,3.8187990546161075,3.649077159504325,1.831326014847839e-05,0.0027610458739303822,0.006479109958124631,0.3036328403473014,3.9836825897545234
106,M(054a)R-LINL,1,20180224,55.0,419.0,0.0,0.0,2.0,3.0,11.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,35.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,26.0,17.0,43.0,17.0,11.0,0.0,31.0,,,0.0,,8.0,,,7.0,,0.0,0.0,,0.0,,2.0,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,,7.0,,,0.0,0.0,1.0,0.0,,1.0,0.0,3.0,0.0,0.0,0.0,243.0,1.0,3.0,12.0,2.0,21.0,3.0,9.0,3.0,20180223,20180222,20180217,20180210,20180124,20170824,0.0,0.0,0.026912565732401698,9.67299776887862,31.66968117589756,435.9244327305241,0.0,0.0,0.026518226639876873,5.533204455506522,8.524698059775313,30.689077897809366,6.3734507588839255,6.3734507588839255,6.351851171563615,6.71105728413998,7.133603902498597,10.08739482406819,6.3734507588839255,5.762472944469067,3.7047682957497248,3.8856903762652535,3.9766231022302057,3.888044990446213,0.001071574621673908,0.001961474300607463,0.03433057864844595,0.3550554693802862,4.21635502864221
107,M(052a)R-LINL,1,20180222,53.0,417.0,0.0,0.0,0.0,4.0,7.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,47.0,2.0,6.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,25.0,50.0,37.0,67.0,0.0,19.0,,,1.0,,29.0,,,6.0,,0.0,5.0,,0.0,,2.0,0.0,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,17.0,378.0,2.0,0.0,2.0,9.0,7.0,2.0,1.0,2.0,20180221,20180220,20180215,20180208,20180122,20170822,0.00041212197881406034,0.00041212197881406034,0.028994510118894336,10.825173392542055,34.80196182561855,437.2765310218718,0.00041212197881406034,0.00041212197881406034,0.028582388140080277,5.699547081489237,9.26331855947112,29.751814079118432,4.725882227264369,4.733245949237874,4.778782064300528,6.613480463640633,8.071163036932424,10.190895858858415,4.725882227264369,4.02813152155279,2.752574771559264,3.7505943670256228,4.1209013986391865,3.963162076135079,0.018353422260452258,0.003889311015166905,0.010191342485286458,0.41139107420588056,3.2497539563730142
108,M(049a)R-LINL,1,20180220,51.0,415.0,0.0,0.0,3.0,2.0,6.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,9.0,27.0,7.0,97.0,4.0,0.0,23.0,,,1.0,,54.0,,,3.0,,0.0,1.0,,0.0,,2.0,0.0,,,,,,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,,,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,1.0,18.0,311.0,5.0,1.0,2.0,5.0,0.0,0.0,13.0,1.0,20180219,20180218,20180213,20180206,20180120,20170820,0.0,0.02845872384946167,5.031894093316792,11.158994365662014,38.254486353335906,434.87368852124536,0.0,0.02845872384946167,4.971752968891664,5.851247316787828,9.77999886785432,28.69259944635078,2.3761062189414943,2.5097865805488624,4.903438524679404,6.719086080851362,8.265441231542493,10.236410201766892,2.3761062189414943,2.217881173049493,2.9292297062536377,3.5621939391981976,4.149766668819803,4.009341969853886,1.8077244443605465e-07,7.617727340518871e-06,9.713107383343679e-06,0.5024493247667597,2.6553022365931622
109,M(048a)L-LINL,1,20180322,81.0,445.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,47.0,3.0,2.0,8.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,56.0,43.0,62.0,1.0,0.0,49.0,,,1.0,,10.0,,,8.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,1.0,1.0,11.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,10.0,,9.0,,,0.0,1.0,0.0,0.0,,0.0,23.0,1.0,0.0,3.0,0.0,372.0,4.0,2.0,3.0,0.0,34.0,17.0,33.0,4.0,20180321,20180320,20180315,20180308,20180222,20170922,2.943218391197889,2.963418291623609,6.642818580286335,23.775901542034294,35.05137282722352,370.77204622002876,2.943218391197889,2.943218391197889,3.533871293428499,6.074614670114581,7.029734490982324,22.72039596559054,4.240555200700556,4.240555200700556,9.073787156315122,9.073787156315122,9.358847990361742,10.438542451244512,4.240555200700556,3.438356472539254,5.497913427134582,4.750989876564266,4.99909397903938,4.3160501710135355,0.0002310359482488537,0.08566907128343941,0.3164236476993791,0.2637013269898223,2.8540099104060745
110,M(045a)R-LINL,1,20180310,69.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,4.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,66.0,62.0,71.0,13.0,0.0,110.0,,,0.0,,71.0,,,6.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,,,0.0,4.0,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,157.0,763.0,0.0,0.0,1.0,4.0,2.0,0.0,13.0,1.0,20180309,20180308,20180303,20180224,20180210,20170910,1.6795983225545978,4.8263280499310595,14.300977468208234,16.172674180217214,26.503669682238367,396.8274657202851,1.6795983225545978,3.5885676431038482,5.126029721476716,5.126029721476716,6.578247501588483,22.895842777845356,3.9187003464419585,3.923031122111692,5.784858752656568,8.722605536750391,8.689467276179561,10.38832276454897,3.9187003464419585,3.6636565707239814,3.7267213160494626,4.910857800361175,4.470098679273259,4.254935992760087,0.018062252307434412,0.07457868265962794,0.010616336801755217,0.02826609360278613,2.9816332331396587
111,M(044a)R-LINL,1,20180503,123.0,487.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,18.0,4.0,4.0,0.0,31.0,,,5.0,,15.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,,1.0,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,18.0,138.0,0.0,0.0,2.0,1.0,4.0,7.0,2.0,0.0,20180502,20180501,20180426,20180419,20180403,20171103,0.0006450797409789124,0.10847965706130712,33.80872236138553,39.733329128929626,58.791320085158496,386.3990636503213,0.0006450797409789124,0.1078345773203282,21.70480291851941,21.70480291851941,21.740748575649878,22.64388323640799,2.6679084976177854,4.630117549313526,6.694701390907231,6.805982424695895,6.81716657856178,10.394845698859577,2.6679084976177854,3.6490130234656553,4.196244880945372,4.124695947319228,3.5614143388927055,4.276909426489925,0.0014604603292353538,0.2784767744435942,0.3156224713563383,0.09023501753646249,3.0472758622887306
112,M(043a)R-LINL,1,20180222,53.0,417.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,46.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,43.0,40.0,0.0,22.0,1.0,0.0,35.0,,,0.0,,33.0,,,5.0,,0.0,1.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,,13.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,2.0,6.0,2.0,13.0,0.0,20180221,20180220,20180215,20180208,20180122,20170822,0.00035359179322646416,0.00035359179322646416,0.02666383851789399,11.455720760706022,35.55679403864862,429.45894323103124,0.00035359179322646416,0.00035359179322646416,0.02631024672466753,5.991365562556724,10.085482039428832,27.68867228476745,5.024572928654854,5.030669448735576,5.070043826872333,6.7609320821399574,8.410195639232933,10.209493445306318,5.024572928654854,4.251936895745735,2.8387699023159585,3.8439096317457366,4.215515944694305,4.0716405678709915,0.010008215724858714,0.011109188221061309,0.004917912757981615,0.36998257096290843,3.0610231397488183
113,M(042a)R-LINL,1,20180223,54.0,418.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,21.0,0.0,1.0,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,15.0,0.0,6.0,2.0,0.0,0.0,20180222,20180221,20180216,20180209,20180123,20170823,0.0,0.0002981735209459873,0.022953811062007612,11.223170876281948,34.999652468120686,423.2464967856192,0.0,0.0002981735209459873,0.022655637541061625,6.039061047678741,10.284695740944773,26.91255011666397,5.513078230366374,5.5178788772301255,5.506604840442488,6.740809959525407,8.453590738727682,10.166322716079124,5.513078230366374,5.293979955483774,3.2193485981176027,3.8849665307430272,4.189841414363358,4.069745054426535,8.328779409592558e-06,0.005286812425159496,0.03084771028127869,0.28470799515670525,3.022717968855749
114,M(041a)L-LINL,1,20180305,64.0,428.0,1.0,114.0,239.0,34.0,44.0,78.0,6.0,280.0,16.0,0.0,5.0,4.0,2.0,330.0,43.0,48.0,86.0,10.0,2.0,0.0,2.0,36.0,40.0,6.0,20.0,4.0,0.0,20.0,3.0,1580.0,600.0,880.0,1118.0,298.0,0.0,943.0,,,14.0,,1068.0,,,104.0,,2.0,42.0,,2.0,,24.0,0.0,,,,,,4.0,0.0,0.0,2.0,2.0,2.0,38.0,0.0,4.0,16.0,8.0,0.0,0.0,14.0,2.0,,4.0,0.0,0.0,2.0,40.0,18.0,34.0,0.0,13.0,0.0,10.0,12.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,3.0,0.0,35.0,3.0,0.0,,288.0,,,3.0,62.0,0.0,28.0,,8.0,28.0,6.0,6.0,38.0,712.0,8860.0,4.0,44.0,44.0,64.0,84.0,38.0,417.0,50.0,20180304,20180303,20180226,20180219,20180205,20170905,0.008520698233192322,1.5817985062200655,3.641313615276545,3.6653634901366745,15.322752890901487,398.7559336738158,0.008520698233192322,1.573277807986873,1.8918539126532747,1.8918539126532747,6.061041714544308,23.142077981794767,3.5033630038901413,4.051434002094582,8.411538505118335,8.411538505118335,8.383664405502886,10.294777733595412,3.5033630038901413,3.759073119603013,5.427166340708619,5.1840268375117855,4.399830889343438,4.27116924437494,0.010126594739543153,0.03443996673870393,0.02813258474563313,0.00011241053715776245,2.998790076873546
115,M(039a)R-LINL,1,20180324,83.0,447.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,35.0,31.0,1.0,0.0,17.0,,,6.0,,27.0,,,7.0,,0.0,0.0,,0.0,,3.0,0.0,,,,,,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,2.0,0.0,2.0,,4.0,0.0,1.0,1.0,0.0,12.0,213.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,2.0,20180323,20180322,20180317,20180310,20180224,20170924,0.0,0.01715024909356351,3.3509178241762947,19.894078739286098,36.163972958443914,365.86526029624036,0.0,0.01715024909356351,3.0907429836962415,6.1734585513896025,6.758625395419047,21.466648143282985,2.501268544509213,4.351757240162901,7.782598920693167,8.970412444415711,9.27284279786117,10.350770251780354,2.501268544509213,3.42531622722203,4.498851211909277,4.703862682017102,4.79565056529632,4.354681536902012,0.0008715161142692894,9.450819729545315e-06,0.26185519428646,0.24683385550740705,2.8505739415361098
