,Gebiedscode,meting,date,doy,dop,plastic_6_packringen,plastic_tassen,plastic_kleine_plastic_tasjes,plastic_drankflessen_groterdan_halveliter,plastic_drankflessen_kleinerdan_halveliter,plastic_wikkels_van_drankflessen,plastic_verpakking_van_schoonmaakmiddelen,plastic_voedselverpakkingen_frietbakjes_etc,plastic_cosmeticaverpakkingen,plastic_motorolieverpakking_groterdan50cm,plastic_jerrycans,plastic_kratten,plastic_auto_onderdelen,plastic_doppen_en_deksels,plastic_aanstekers,plastic_speelgoed,plastic_plastic_bekers_of_delen_daarvan,plastic_netzakken,plastic_handschoenen_huishoudelijk,plastic_handschoenen_professioneel,plastic_touw_diameter_groterdan_1cm,plastic_touw_diameter_kleinerdan_1cm,plastic_sportvisspullen,plastic_breekstaafjes,plastic_emmers,plastic_industrieel_verpakkingsmateriaal,plastic_helmen,plastic_geweerpatronen,plastic_schoenen,plastic_plastic_stukjes_0_2_5cm_hard_plastic,plastic_plastic_stukjes_2_5_50cm_hard_plastic,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,plastic_overig_plastic,plastic_piepschuim_0_2_5cm,plastic_piepschuim_2_5_50cm,plastic_piepschuim_voedselverpakkingen,plastic_plastic_folies_groterdan_50cm,plastic_hard_plastic_groterdan_50cm,plastic_rietjes,plastic_snoep_snack_chipsverpakking,plastic_piepschuim_groterdan_50cm,plastic_piepschuim_bekers,plastic_bestek,plastic_biofilm_waterfiltertjes,plastic_kitspuiten,plastic_kunststof_band_tiewraps,plastic_lolliestokjes,plastic_motorolieverpakking_kleinerdan50cm,plastic_vuilniszakken,plastic_schrijfwaren,plastic_visdraad,plastic_vuurwerk,plastic_borden_new,plastic_roerstaafjes_new,plastic_bloempotten_new,plastic_plakband_new,rubber_ballonnen,rubber_banden,rubber_overig_rubber,textiel_kleding,textiel_vloerbedekking,textiel_schoeisel,textiel_overig_textiel,papier_tassen,papier_karton,papier_sigarettenverpakking,papier_sigarettenfilters,papier_kartonnen_bekers,papier_kranten,papier_papier_overig,papier_drankkarton,papier_ondefinieerbaar,hout_kurk,hout_pellets,hout_ijsstokjes,hout_kwasten,hout_overig_hout_keinderdan_50cm,hout_overig_hout_groterdan_50cm,metaal_aluminiumfolie,metaal_capsules,metaal_drankblikjes,metaal_elektriciteitsdraad,metaal_oud_ijzer,metaal_kroonkurken,metaal_oliedrum,metaal_omheinigsdraad_prikkeldraad,metaal_spuitbussen,metaal_verfblik,metaal_vislood,metaal_voedselblikken,metaal_wegwerpbarbecues,metaal_overig_metaal_kleinerdan_50cm,metaal_overig_metaal_groterdan_50cm,glas_flessen_pottten,glas_lampen_tl_lampen,glas_overig_glas,sanitair_cosmetica,sanitair_plastic_wattenstaafjes,sanitair_kartonnen_wattenstaafjes,sanitair_vochtige_doekjes,sanitair_condooms,sanitair_maandverband_en_verpakkingen_ervan,sanitair_plastic_kam_borstel,sanitair_tampons_en_tamponapplicators,sanitair_tissues_wc_papier,sanitair_toiletverfrissers,sanitair_overig_sanitair,medisch_verpakkingen,medisch_spuiten,medisch_overig_medisch,granulaat_korrels,sum_plastic,sum_rubber,sum_textiel,sum_papier,sum_hout,sum_metaal,sum_glas,sum_sanitair,sum_medisch
369,M(052a)R-LINL,3,20190226,57.0,786.0,0.0,0.0,5.0,0.0,30.0,115.0,5.0,60.0,,0.0,0.0,5.0,0.0,355.0,10.0,35.0,75.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,,150.0,225.0,1175.0,580.0,35.0,325.0,205.0,10.0,0.0,0.0,45.0,480.0,5.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,4075.0,0.0,5.0,15.0,5.0,80.0,5.0,75.0,20.0
370,M(049a)R-LINL,3,20190312,71.0,800.0,8.0,0.0,0.0,15.0,22.0,0.0,0.0,65.0,,0.0,0.0,0.0,0.0,179.0,0.0,22.0,43.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0,,36.0,136.0,29.0,136.0,0.0,0.0,58.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,8.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,8.0,0.0,4.0,30.0,22.0,8.0,47.0,0.0
371,M(048a)L-LINL,3,20190218,49.0,778.0,0.0,0.0,9.0,9.0,21.0,0.0,0.0,30.0,,0.0,0.0,5.0,0.0,80.0,9.0,38.0,34.0,9.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,159.0,55.0,196.0,17.0,0.0,109.0,5.0,0.0,5.0,9.0,21.0,0.0,0.0,5.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,25.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,9.0,5.0,0.0,0.0,80.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,5.0,0.0,868.0,5.0,0.0,63.0,0.0,58.0,80.0,18.0,18.0
372,M(047a)L-LINL,3,20190312,71.0,800.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,15.0,,0.0,0.0,0.0,0.0,20.0,5.0,5.0,40.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,85.0,10.0,125.0,0.0,0.0,65.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,150.0,590.0,0.0,0.0,0.0,0.0,5.0,15.0,20.0,0.0
373,M(046a)R-LINL,3,20190225,56.0,785.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,24.0,,0.0,0.0,0.0,0.0,31.0,0.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,,40.0,16.0,80.0,80.0,0.0,7.0,6.0,0.0,7.0,1.0,3.0,48.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,42.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,9.0,2.0,10.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,10.0,0.0,2.0,1.0,5.0,0.0,24.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,1.0,0.0,2.0,34.0,429.0,1.0,0.0,58.0,8.0,51.0,12.0,58.0,3.0
374,M(045a)R-LINL,3,20190308,67.0,796.0,0.0,0.0,0.0,0.0,15.0,5.0,5.0,10.0,,0.0,0.0,0.0,0.0,80.0,15.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,,75.0,125.0,150.0,70.0,30.0,25.0,145.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,360.0,1235.0,0.0,10.0,0.0,0.0,0.0,15.0,15.0,10.0
375,M(044a)R-LINL,3,20190221,52.0,781.0,0.0,0.0,9.0,0.0,14.0,5.0,0.0,5.0,,0.0,0.0,0.0,0.0,44.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,49.0,36.0,123.0,44.0,0.0,53.0,44.0,0.0,5.0,40.0,9.0,40.0,5.0,0.0,5.0,0.0,0.0,14.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,0.0,23.0,32.0,0.0,56.0,53.0,0.0,0.0
376,M(043a)R-LINL,3,20190312,71.0,800.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,25.0,,0.0,0.0,0.0,0.0,209.0,9.0,25.0,25.0,0.0,0.0,0.0,67.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,134.0,200.0,150.0,184.0,0.0,459.0,125.0,9.0,0.0,0.0,17.0,267.0,0.0,0.0,0.0,0.0,0.0,34.0,50.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,9.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,159.0,0.0,0.0,9.0,9.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,59.0,9.0,9.0,25.0,0.0,9.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,9.0,84.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,17.0,0.0,0.0,0.0,2109.0,17.0,9.0,177.0,17.0,128.0,17.0,152.0,17.0
377,M(041a)L-LINL,3,20190312,71.0,800.0,8.0,0.0,0.0,13.0,55.0,195.0,15.0,346.0,,0.0,3.0,3.0,0.0,703.0,20.0,75.0,140.0,0.0,3.0,5.0,0.0,28.0,43.0,8.0,45.0,0.0,0.0,25.0,,1233.0,383.0,805.0,645.0,1595.0,750.0,363.0,0.0,0.0,0.0,133.0,1135.0,0.0,3.0,15.0,0.0,15.0,78.0,105.0,0.0,85.0,63.0,3.0,8.0,0.0,0.0,58.0,0.0,10.0,0.0,75.0,3.0,0.0,3.0,18.0,0.0,0.0,18.0,38.0,0.0,0.0,3.0,28.0,0.0,8.0,0.0,0.0,0.0,38.0,0.0,13.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,10.0,0.0,78.0,5.0,0.0,28.0,463.0,0.0,0.0,0.0,83.0,3.0,35.0,5.0,3.0,20.0,13.0,13.0,10.0,940.0,10148.0,85.0,24.0,87.0,46.0,66.0,83.0,640.0,36.0
378,M(040a)L-LNL,3,20190227,58.0,787.0,0.0,0.0,21.0,5.0,46.0,84.0,5.0,92.0,,0.0,0.0,5.0,0.0,242.0,13.0,34.0,63.0,5.0,5.0,0.0,0.0,30.0,5.0,0.0,17.0,9.0,0.0,0.0,,513.0,171.0,125.0,30.0,34.0,209.0,221.0,9.0,0.0,9.0,0.0,117.0,0.0,17.0,5.0,0.0,0.0,0.0,146.0,5.0,0.0,21.0,0.0,0.0,5.0,9.0,21.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,17.0,0.0,9.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,21.0,0.0,0.0,9.0,21.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,163.0,2511.0,9.0,0.0,9.0,14.0,70.0,26.0,5.0,17.0
379,M(039a)R-LINL,3,20190311,70.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,5.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,85.0,0.0,1.0,0.0,0.0,2.0,0.0,14.0,0.0
380,M(037a)R-LINL,3,20190228,59.0,788.0,5.0,30.0,15.0,20.0,55.0,5.0,15.0,35.0,,0.0,0.0,0.0,0.0,10.0,5.0,10.0,15.0,10.0,0.0,5.0,20.0,10.0,5.0,0.0,10.0,10.0,0.0,0.0,,85.0,40.0,60.0,45.0,35.0,260.0,65.0,0.0,15.0,5.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,30.0,5.0,10.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,35.0,0.0,0.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,635.0,1690.0,0.0,5.0,10.0,40.0,60.0,35.0,85.0,10.0
381,M(036a)R-LINL,3,20190223,54.0,783.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,4.0,,0.0,0.0,1.0,0.0,15.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.0,21.0,56.0,141.0,14.0,35.0,53.0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1112.0,1543.0,2.0,0.0,2.0,0.0,3.0,0.0,13.0,2.0
382,M(035a)L-LIBE,3,20190311,70.0,799.0,0.0,0.0,34.0,0.0,17.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,28.0,12.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,45.0,45.0,128.0,467.0,0.0,6.0,12.0,6.0,12.0,0.0,23.0,0.0,12.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,978.0,0.0,12.0,18.0,0.0,29.0,12.0,6.0,0.0
383,M(034a)R-LINL,3,20190308,67.0,796.0,0.0,6.0,12.0,0.0,28.0,37.0,3.0,123.0,,0.0,0.0,0.0,0.0,156.0,6.0,37.0,25.0,3.0,6.0,0.0,0.0,9.0,0.0,0.0,28.0,0.0,0.0,0.0,,570.0,162.0,125.0,628.0,28.0,62.0,59.0,0.0,31.0,0.0,20.0,359.0,0.0,0.0,3.0,0.0,0.0,56.0,84.0,0.0,6.0,17.0,0.0,0.0,0.0,6.0,81.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,39.0,0.0,31.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,1759.0,4535.0,6.0,0.0,0.0,3.0,3.0,0.0,182.0,3.0
384,M(032a)R-LINL,3,20190227,58.0,787.0,0.0,0.0,0.0,10.0,25.0,29.0,0.0,63.0,,0.0,0.0,0.0,0.0,169.0,16.0,29.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,,282.0,113.0,172.0,176.0,0.0,116.0,60.0,0.0,4.0,7.0,22.0,113.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,54.0,0.0,7.0,0.0,13.0,4.0,13.0,0.0,10.0,7.0,0.0,4.0,0.0,1125.0,2572.0,4.0,4.0,0.0,0.0,7.0,0.0,115.0,4.0
385,M(030a)L-LIBE,3,20190313,72.0,801.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,81.0,,0.0,0.0,0.0,0.0,10.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,87.0,11.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,5.0,6.0,2.0,5.0,0.0
386,M(028a)L-LIBE,3,20190227,58.0,787.0,0.0,0.0,0.0,0.0,20.0,14.0,0.0,34.0,,0.0,0.0,0.0,0.0,17.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,27.0,94.0,140.0,14.0,10.0,14.0,4.0,0.0,7.0,4.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,0.0
388,M(026a)R-LINL,3,20190216,47.0,776.0,0.0,7.0,63.0,0.0,32.0,150.0,0.0,119.0,,0.0,0.0,25.0,0.0,232.0,7.0,25.0,57.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,,357.0,94.0,275.0,1025.0,94.0,132.0,200.0,94.0,25.0,0.0,25.0,194.0,0.0,0.0,7.0,0.0,0.0,13.0,44.0,0.0,7.0,19.0,0.0,0.0,0.0,7.0,13.0,7.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,13.0,0.0,57.0,0.0,7.0,0.0,0.0,38.0,0.0,0.0,0.0,619.0,4001.0,20.0,0.0,0.0,7.0,13.0,0.0,222.0,0.0
389,M(024b)R-LINL,3,20190228,59.0,788.0,0.0,0.0,0.0,8.0,25.0,0.0,3.0,1.0,,0.0,0.0,1.0,0.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,28.0,30.0,11.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,M(024a)L-LIBE,3,20190310,69.0,798.0,0.0,0.0,0.0,17.0,4.0,4.0,7.0,0.0,,0.0,0.0,7.0,7.0,44.0,10.0,0.0,0.0,0.0,4.0,7.0,167.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,,100.0,50.0,157.0,94.0,0.0,57.0,114.0,0.0,10.0,10.0,64.0,0.0,57.0,7.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,4.0,17.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,14.0,7.0,17.0,0.0,0.0,0.0,27.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,1046.0,21.0,10.0,34.0,8.0,35.0,38.0,39.0,4.0
391,M(022a)R-LINL,3,20190217,48.0,777.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,8.0,,0.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,,0.0,3.0,56.0,111.0,3.0,0.0,0.0,0.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,156.0,386.0,1.0,5.0,2.0,2.0,16.0,1.0,6.0,1.0
392,M(021a)L-LIBE,3,20190314,73.0,802.0,2.0,0.0,1.0,24.0,74.0,5.0,15.0,114.0,,0.0,1.0,0.0,0.0,83.0,10.0,31.0,13.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,,17.0,133.0,0.0,256.0,5.0,87.0,205.0,69.0,7.0,0.0,9.0,143.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,23.0,57.0,0.0,44.0,3.0,15.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,118.0,1474.0,4.0,2.0,2.0,14.0,11.0,2.0,147.0,1.0
393,M(020a)L-LIBE,3,20190226,57.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,3.0,2.0,0.0,4.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,,7.0,5.0,343.0,107.0,2.0,5.0,3.0,0.0,2.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,15.0,0.0,34.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,549.0,0.0,7.0,4.0,0.0,2.0,3.0,58.0,0.0
